update_date,target_month,months_ahead,CPI Inflation,Core CPI Inflation,PCE Inflation,Core PCE Inflation
2021-12-17,2021-12,0,0.408317764395876,0.404667075043658,0.371839199747139,0.371212226233857
2021-12-20,2021-11,-1,,,0.581605028683757,0.401279596430097
2021-12-20,2021-12,0,0.408317764395876,0.404667075043658,0.371839199747139,0.371212226233857
2021-12-21,2021-11,-1,,,0.581605028683757,0.401279596430097
2021-12-21,2021-12,0,0.398498157393714,0.404667075043658,0.366198931859661,0.371212226233857
2021-12-22,2021-11,-1,,,0.581605028683757,0.401279596430097
2021-12-22,2021-12,0,0.398498157393714,0.404667075043658,0.366198931859661,0.371212226233857
2021-12-23,2021-12,0,0.398498157393714,0.404667075043658,0.375332864518837,0.381593524823881
2021-12-24,2021-12,0,0.398498157393714,0.404667075043658,0.375332864518837,0.381593524823881
2021-12-27,2021-12,0,0.398498157393714,0.404667075043658,0.375332864518837,0.381593524823881
2021-12-28,2021-12,0,0.388985413110369,0.404667075043658,0.369967901607565,0.381593524823881
2021-12-29,2021-12,0,0.388985413110369,0.404667075043658,0.369967901607565,0.381593524823881
2021-12-30,2021-12,0,0.388985413110369,0.404667075043658,0.369967901607565,0.381593524823881
2021-12-31,2021-12,0,0.388985413110369,0.404667075043658,0.369967901607565,0.381593524823881
2022-01-03,2021-12,-1,0.388985413110369,0.404667075043658,0.369967901607565,0.381593524823881
2022-01-03,2022-01,0,0.456474228487913,0.434652258172967,0.400222670408271,0.387108092030153
2022-01-04,2021-12,-1,0.388985413110369,0.404667075043658,0.369967901607565,0.381593524823881
2022-01-04,2022-01,0,0.432345377993151,0.434652258172967,0.386614569092788,0.387108092030153
2022-01-05,2021-12,-1,0.388985413110369,0.404667075043658,0.369967901607565,0.381593524823881
2022-01-05,2022-01,0,0.432345377993151,0.434652258172967,0.386614569092788,0.387108092030153
2022-01-06,2021-12,-1,0.388985413110369,0.404667075043658,0.369967901607565,0.381593524823881
2022-01-06,2022-01,0,0.432345377993151,0.434652258172967,0.386614569092788,0.387108092030153
2022-01-07,2021-12,-1,0.388985413110369,0.404667075043658,0.369967901607565,0.381593524823881
2022-01-07,2022-01,0,0.432345377993151,0.434652258172967,0.386614569092788,0.387108092030153
2022-01-10,2021-12,-1,0.388985413110369,0.404667075043658,0.369967901607565,0.381593524823881
2022-01-10,2022-01,0,0.432345377993151,0.434652258172967,0.386614569092788,0.387108092030153
2022-01-11,2021-12,-1,0.388985413110369,0.404667075043658,0.369967901607565,0.381593524823881
2022-01-11,2022-01,0,0.438478533058373,0.434652258172967,0.390073523572581,0.387108092030153
2022-01-12,2021-12,-1,,,0.379818997142973,0.423940025307479
2022-01-12,2022-01,0,0.445204576881296,0.446774943615626,0.389571090802831,0.390636967070453
2022-01-13,2021-12,-1,,,0.379818997142973,0.423940025307479
2022-01-13,2022-01,0,0.445204576881296,0.446774943615626,0.389571090802831,0.390636967070453
2022-01-14,2021-12,-1,,,0.379818997142973,0.423940025307479
2022-01-14,2022-01,0,0.445204576881296,0.446774943615626,0.389571090802831,0.390636967070453
2022-01-17,2021-12,-1,,,0.379818997142973,0.423940025307479
2022-01-17,2022-01,0,0.445204576881296,0.446774943615626,0.389571090802831,0.390636967070453
2022-01-18,2021-12,-1,,,0.379818997142973,0.423940025307479
2022-01-18,2022-01,0,0.445204576881296,0.446774943615626,0.389571090802831,0.390636967070453
2022-01-19,2021-12,-1,,,0.379818997142973,0.423940025307479
2022-01-19,2022-01,0,0.450436215138411,0.446774943615626,0.392566806486851,0.390636967070453
2022-01-20,2021-12,-1,,,0.379818997142973,0.423940025307479
2022-01-20,2022-01,0,0.450436215138411,0.446774943615626,0.392566806486851,0.390636967070453
2022-01-21,2021-12,-1,,,0.379818997142973,0.423940025307479
2022-01-21,2022-01,0,0.450436215138411,0.446774943615626,0.392566806486851,0.390636967070453
2022-01-24,2021-12,-1,,,0.379818997142973,0.423940025307479
2022-01-24,2022-01,0,0.450436215138411,0.446774943615626,0.392566806486851,0.390636967070453
2022-01-25,2021-12,-1,,,0.379818997142973,0.423940025307479
2022-01-25,2022-01,0,0.457094663829285,0.446774943615626,0.39637953553924,0.390636967070453
2022-01-26,2021-12,-1,,,0.379818997142973,0.423940025307479
2022-01-26,2022-01,0,0.457094663829285,0.446774943615626,0.39637953553924,0.390636967070453
2022-01-27,2021-12,-1,,,0.379818997142973,0.423940025307479
2022-01-27,2022-01,0,0.457094663829285,0.446774943615626,0.39637953553924,0.390636967070453
2022-01-28,2022-01,0,0.457094663829285,0.446774943615626,0.400392347292803,0.395556398458741
2022-01-31,2022-01,0,0.457094663829285,0.446774943615626,0.400392347292803,0.395556398458741
2022-02-01,2022-01,-1,0.469270112864026,0.446774943615626,0.407361290622446,0.395556398458741
2022-02-01,2022-02,0,0.528903244976112,0.481382149006826,0.439152877261423,0.410177859179489
2022-02-02,2022-01,-1,0.469270112864026,0.446774943615626,0.407361290622446,0.395556398458741
2022-02-02,2022-02,0,0.523075999571758,0.481382149006826,0.435817497771518,0.410177859179489
2022-02-03,2022-01,-1,0.469270112864026,0.446774943615626,0.407361290622446,0.395556398458741
2022-02-03,2022-02,0,0.529252879700373,0.481382149006826,0.439353000030817,0.410177859179489
2022-02-04,2022-01,-1,0.469270112864026,0.446774943615626,0.407361290622446,0.395556398458741
2022-02-04,2022-02,0,0.542888633946561,0.481382149006826,0.447157788037196,0.410177859179489
